gene	capillary.endothelial.cell	CD4.positive..alpha.beta.T.cell	CD8.positive..alpha.beta.T.cell	endothelial.cell	endothelial.cell.of.artery	fibroblast	macrophage	mast.cell	natural.killer.cell	neutrophil	pericyte	smooth.muscle.cell	vein.endothelial.cell
LRRFIP2	0	11.5852029844295	84.5393618650016	169.346180773835	126.067410349956	62.559156374433	69.0998214906089	0	2.4147007358167	0	34.7431290496529	51.5973984369116	340.260200515715
LRRIQ1	0	0	0	0.591727163209898	0	0	0.293491091763146	0	0	0	0.0188708270494669	0	0
LRRK1	0	0	91.5773311701047	47.4048123274335	0.261465942224449	72.7579785611547	99.9560794464765	0	0	0	24.6543443944028	24.4599910782307	0
LRRK2	0	0.217772013031204	0.111127792495235	34.4228389536016	0	34.7409376292614	114.920559617754	0.354461481356203	0	86.9143438593807	26.0632523973659	20.7298125176756	0.346289573601494
LRRN3	0	0	0.212027247873617	0.0853384429629438	0	0.692284727115963	0	0	0	0	47.3402849812922	8.29409427631743	0
LRRN4CL	0	0	0	0	0	63.7539008275395	0	4.68551960480358	0	0	0	0	0
LRRTM2	0	0.10477119994084	0	21.7097276446142	0	0	32.9760063481741	0	0	0	18.6928568501497	0	0
LRSAM1	0	0	0	0.173595231019316	196.609907528805	0.0519457314821569	13.2546950747464	70.1603267582427	0	0	0	0	0
LRTOMT	0	0.799567726019567	0	0.606637725505234	0	0.0334156636607004	0	0	0	0	6.36187803575803	0.298908812799762	0
LRWD1	0	0	82.3093476602237	15.473792572555	0	4.38112602095189	0	0	0	0	0	0	0
LSAMP	0	0	0	0.0398221989393191	0	5.87958229355685	0	0	1.06976597802116	0	0	0	0
LSG1	8.8110831668268	1.67066753459874	283.256657121789	103.374849364925	271.401075519061	66.4925022762923	36.4809899548905	162.065004610036	0	0	86.0480804216776	0.497623176492362	84.2506632618768
LSM1	44.350588375665	220.546765380208	384.638453612194	77.3792775523225	204.421304530156	126.907446730935	18.7113356356557	183.353619685339	0	0	96.4181799481386	206.44412112509	0.346289573601494
LSM10	0.274241744253097	101.675612780803	94.3445554139566	50.626864174418	0	170.170037862312	70.8397347287175	105.583492934005	575.490578970342	0	141.907272029053	239.773731888223	0
LSM11	0	0	0	0.104567278003907	0	5.85808178191004	2.1296109434086	0	0	0	0	56.6188684721341	0
LSM12	58.2334504440805	52.7289392905188	245.630623336889	30.5948451829515	46.4882657318186	39.5328935726129	40.7960171484895	3.23957053322177	0	0	40.6360998473372	25.7146447826917	0.691939031351994
LSM14A	20.0077422036481	241.335285242645	242.549893825015	52.5316420979689	0.261465942224449	184.607012299491	190.822948985355	230.011224120081	1.60081087348711	0	139.801857280084	151.994924500862	260.582227942803
LSM14B	0	0	39.7826469880909	0	0	6.00888995659413	17.7919739935294	0	0	0	1.64992832108238	18.1652876859154	0
LSM2	148.920802722192	59.7178313919957	52.6766790325537	141.343074920762	154.876261140299	34.4888173449815	0.366938729725901	243.288028800216	0	0	79.8324271183487	46.640152318197	195.050037859554
LSM3	156.18816574904	95.6423379460528	43.2685621110097	193.2479636781	0	154.268013094765	150.42782362387	225.76970509328	232.394746462032	0	349.916993293222	164.708089964271	0
LSM4	305.446911294666	252.374857544445	439.266565228125	63.9201819308659	200.44904602756	104.707030837949	88.7744378894007	155.041276187123	0	0	122.706785211494	186.110975306278	415.720488714797
LSM5	267.495764205909	98.0870199094753	175.170206775563	61.0804515710994	0	192.579559363424	34.0273518097028	0	0	0	68.757894463064	208.924092456134	0
LSM6	71.6819643990026	178.830489887129	236.623063862296	114.940386731165	31.2453906282541	105.891863091577	21.0474196824854	92.629393701212	0	0	56.3741492796849	260.670750041975	0
LSM7	0	297.453822270338	185.914721349687	91.2234450617276	83.3823665775606	147.332710893651	83.9880103412891	251.285333774062	170.52455103223	0	146.455079334542	301.414081579083	0
LSP1	0	236.813676659509	394.98150665396	0	0	235.61285886921	256.556469946969	0	388.899609644759	1314.35293360416	2.32044355553134	89.568508573621	0
LSR	0	107.233203333061	31.178630116837	58.3250778430743	8.35228973756612	6.38265060246693	4.3733774901482	0	0	0	5.23834073405296	0	0
LSS	0	2.79646138158181	31.4261689912717	39.5235699451759	0	59.1750145954875	27.8410861849904	0	0	0	36.2398584249557	0.170078704284013	0
LST1	0	0	74.0709485653488	0	0	0	492.752600873736	114.562167681306	0	495.665278542629	0	0	0
LTA4H	142.918501848884	45.6504516930229	157.488866195184	171.219231213682	277.813719070954	36.8093996695597	109.004137112617	0	0	0	152.88630700782	57.0863188729078	786.073336953158
LTB	0	142.114027813422	112.174083113364	0	0	0	10.381541256669	0	0	0	0	0	0
LTB4R	210.162198393805	32.8557697838157	80.7853460652517	5.79049034399939	0	0	108.819385578779	264.590087891338	0	0	0	0.0426339377812738	0
LTB4R2	0	0.925964087760412	0	0.0213642626624027	0	0	0.87246260922416	0	0.53616865581371	0	0	0	0
LTBP1	0	0.303767203344829	0	54.3711467837992	467.800879575516	423.040209958527	1.13536170911691	0	0	0	295.103203912846	880.726651571203	0
LTBP2	0	0	0	12.4935307225278	0	342.465702589417	0	0	0	0	96.3483746940645	118.557133698176	0
LTBP3	0	59.960298824106	0	90.7851203643885	33.7474327337288	156.056299739375	0	0	0	0	32.8842169324609	80.4291374856712	0
LTBP4	0	42.8987244711118	0.514304372619046	51.0660695086118	238.807178660862	236.305366534092	0.401134672734262	0.118356463150659	0	0	201.273789465467	91.1222877895037	381.782313023731
LTBR	128.487108036346	0	0	255.240264542582	0	137.176545711607	186.987482369665	0	0	0	86.8322501994865	71.1723703970629	64.4261185906469
LTC4S	0	0	0	60.3749606757765	460.256865067839	13.0725532851361	100.035392968022	244.331188961376	0	0	0	61.5156597200843	0
LTF	0	0	0	0.0416838532530991	0	24.6838922262454	0	0	0	0	0	0	0
LTN1	14.9923630504867	35.7272901717783	198.934989047977	34.2015185446606	0	6.73620105341999	24.4244820974033	0	0	0	60.8436632951597	66.8258643460442	189.518554600572
LTV1	0	34.5179841029169	147.736954867111	57.2370403592392	276.88219119962	46.2116012737299	25.0537614623031	0	0	0	20.4505589320043	48.6352864766934	0
LUC7L	107.447838960162	390.307647515604	146.10364770969	60.6508989826203	253.646535660901	59.0078681259469	107.61917637478	27.2688369970651	0	0	84.8511360794263	80.2501854221377	407.688985069834
LUC7L2	0	64.1647013797067	117.192027897308	142.600218906702	0	33.6148241015627	32.0762697484699	158.015898926837	120.159349587823	0	86.9961827127188	95.6147067113291	0
LUC7L3	572.866480451877	709.467154868458	353.33698251464	502.00861519931	497.197263125602	485.377751059447	371.276999628968	546.440261827673	0	0	520.882567288709	289.244973194365	268.768175015289
LUM	0	0	0	0	0	1264.620380385	0	0	0	0	0	32.1985091434091	0
LURAP1L	0	0	0	0	0	17.8912520015459	0	0	0	0	37.5599894205146	56.2326239564822	0
LUZP1	187.044170925781	144.870898601822	41.7273836985491	158.749606590507	0	69.3800882117343	196.664294297525	0	0	0	75.7357747957519	87.8670874108212	140.619901231401
LUZP2	0	0.0969558728354583	0.114021632432918	0	0	0.0140692741321306	0	0	0	0	0	0	0
LXN	0	108.669233489752	0	253.364366756638	0.179682404679944	101.159035306677	0	383.396451703633	0	0	0	0	0
LY6E	67.9996675756855	113.46519223983	147.009155204325	145.024343095068	161.934279958357	190.036912272092	41.0224667284007	0	310.975465882797	0	103.55182377194	60.4010951512911	0
LY6G5C	0	0	73.6088978182838	1.26388785686215	175.836142107848	0	27.8886805421076	0	302.882507935642	0	0	0	0
LY6K	0	0	0	18.2248075927649	0	7.36986434827852	0	0	0	0	6.75558728307329	21.1867300820734	0
LY75	0	0	0	37.9719475069473	0	0	154.568939980998	0	248.763180383195	0	0	0.133746301303029	0
LY86	0	0	0	0	0	0	41.0013613344189	0	0	0	0	0	0
LY9	36.5753678027007	61.9926593225738	118.849158424974	0.0283710974972178	0	0	0	0	0	0	0	0	0
LY96	87.9518390901806	0	0	16.4180800453404	0	13.8881417060569	185.297799826794	0	0	0	0.231850228355431	0	34.1249129195858
LYAR	297.568488471292	217.727178060594	258.649898743512	20.6959046808078	0	48.4377796764125	24.3029781109063	169.917670774165	0	0	26.2481787392565	52.8534424741514	0
LYG1	0	53.1319373784564	0	2.4801959352377	0	0	0	10.3344463475846	0	0	0	0	0
LYG2	0	0	0	0.778167339605045	87.6331527969772	10.5850919273414	0	99.5122422013287	31.9880646958486	0	0	9.26290831158837	0
LYL1	0	0	0	24.941945102702	0	1.4251435906248	3.97803369174578	0	0	0	0.0372893159378461	0	0
LYN	0	0	0	65.9790004839459	1.07445199359982	11.3720729699645	164.762484149956	328.897396113473	0	4111.12598542334	2.3853030293633	0	0
LYNX1	0	0	0	29.2171562635965	0	16.4249455416072	39.1973817736232	0	0	0	1.80812507309129	1.79974649774164	0
LYPD3	0	0	0	11.6186444170313	0	0.0356068219669901	0.0454526508483934	0	0	0	25.2407204643039	0	0
LYPD6B	0	0	0	0	0	0.0247335791419011	0.0240082246160204	0	0	0	0	0.063962688146986	0
LYPLA1	0	187.619433640825	119.656248369783	103.260969206858	0	43.9134222702346	174.957315712852	109.181260029766	5.90956553214853	0	65.4578016558589	69.4351470181843	0
LYPLA2	0	0	0	0.627409188426312	110.227959452495	37.9787941970891	48.4294953738647	0	0	0	57.1079777839074	19.1387742299448	139.362204843579
LYPLAL1	0	0	0.0741568850808703	9.87644730549648	0	82.8216804551089	0	0	0	0	28.6938140665273	85.0989857859358	0
LYRM1	0.182091905994852	60.6389874825749	0	103.429697086781	0	119.838928317054	0	0	0	0	129.523300472586	71.9194703369112	689.811257369128
LYRM2	0	58.6858842393638	120.117100763045	31.5530011952674	121.910243759215	124.392062630124	54.3501557755154	0	314.298769983293	0	79.7415400226516	180.614148775278	0
LYRM4	75.7563702579484	133.04656325398	42.5705803491005	129.416968515769	0	100.387523602478	4.07398147865228	0	215.886978258971	0	126.030366185963	69.3745213215809	276.551282739602
LYRM7	0	0.362680330529293	0.0681220184983334	28.1242202822785	0	31.1554863838548	7.10233026069461	0	0	0	33.1821317540633	0.855158496360009	0
LYRM9	0	5.78514553610092	0	12.3074325504565	0	12.5505403454217	0	0	0	0	36.7391700986398	44.665980212168	0
LYSMD1	0	1.86735239902762	3.04519458091886	0	0	6.62025461880394	1.49799184164468	0	0	0	1.41253342576595	0.0887471715508147	0
LYSMD2	0	90.1748686153177	0	68.6688370588471	0	78.0171866728792	0	0.118356463150659	0	0	41.3109293146712	45.8557193575495	287.280999232204
LYSMD3	0	44.0841087870652	0	3.2141823986572	0	26.1205856567395	32.4251127624951	23.4089619393724	25.5747598656246	0	34.4604821446355	135.736856038049	0
LYSMD4	0	50.0004006428123	0	0	0	27.0638366178678	14.3211423269438	0	0	0	0.231850228355431	0	0
LYST	116.260657732528	134.757419723295	257.298979892941	302.337273676897	857.961357079659	34.4568606025129	108.178627248384	506.499919698957	5.77392635864813	86.9143438593807	59.637788172228	33.5059475818247	725.916055855686
LYVE1	0	0.117692070452956	0	0	0	0.00833992932459024	1218.87943370191	0	0	0	73.96563979292	3.56004551145259	0
LYZ	0	0	0	0	0	0.0218878317654299	605.529496604499	37.8646331173158	0	0	0	0	0
LZIC	0	65.1020321998294	129.403699258382	12.1268368790594	204.460753479735	33.7114772991536	42.3312222102277	40.0961275528863	0	0	64.2372100614422	234.284228516222	2.38133743797044
LZTFL1	0	0	0	2.45995491005405	0	23.5499193092192	0	0	0	0	14.7069027364845	1.69947473440145	0
LZTR1	0	0	56.1932628028977	15.2208567363189	0	4.04738911277171	64.8583775301943	0.102561756544514	0	0	9.2839082020626	0.899921088748177	0
LZTS2	0	0	0	11.6796788126987	0	16.509649116415	0	0	0	0	12.3421885849103	4.39585965464412	0
M6PR	130.594758977083	68.8494087292526	0	52.5903654283728	13.3909526834601	116.121752226391	53.5610043834248	302.47170360671	0	0	94.4631737006548	43.1336377219265	0
MAB21L3	0	0	0	0.20327376311663	0	0.00601483016251824	0	0	0	0	0	0	0
MACC1	0	1.28247616759877	1.56138864093046	0	0	0	62.2762687055626	0	0	0	0	0	0
MACF1	596.057709148698	477.186977559089	475.018365254829	165.888404056715	819.399395916939	165.543508512639	600.564520880975	0.129576484397253	677.399547628756	0	232.292176073542	285.190536947431	593.764997475359
MACROD1	0	0	0	0	0	57.2350870134112	0	0	0	0	34.5984169879018	0	0
MACROD2	0	0	0	0	0	0	0	0	0	0	13.8489490932601	11.337313038015	0
MAD1L1	12.584899128046	4.98419503162813	356.520650940204	0	0	0.808059469965583	97.4663277926553	98.4505057716395	0	0	0	0.631850906609985	0
MAD2L1	0	68.1361662129091	73.1834882140999	0	0	0	0	0	0	0	14.5346139561149	0	0
MAD2L1BP	0	32.9834482458777	0	11.2636533046186	0	38.358020013766	21.9943722629934	232.059436538892	0	0	33.1539582551317	0	0
MAD2L2	168.554695916316	33.6683392506585	265.493286392693	63.5263264035817	0	39.3418006341088	3.23244591974247	0	327.329249553014	0	53.0229300427363	53.3664990959118	475.001867740449
MADD	0	31.7930004165126	76.0620066060869	86.807160030104	0	16.7125231640317	30.3304363112967	129.616218323009	300.775139839049	0	10.8390676884607	26.2688769390791	22.1992925798334
MAEA	172.346017138345	0.416007679708247	0	105.465093101482	0	75.8584601906927	107.790347543728	65.3330820987564	0	0	53.9193222409895	88.599499650531	356.428484609787
MAF	183.28773623192	394.502712198793	382.913089450281	27.9730212185519	95.9266030640339	116.237011337393	428.630001083451	208.78803251872	347.268066765234	0	99.0122481792935	65.1068837272679	0
MAF1	87.8169915690829	31.5137504875143	134.213950911143	145.542208762556	1.53956302714671	131.777687769032	104.9162874288	130.319908305576	0	0	213.006669208176	241.454388799939	116.45073658742
MAFB	0	28.1352055258499	0	36.7591554950843	0	89.5373238452028	762.3011524784	0	0	0	33.0762706752853	0	0
MAFF	0	112.783532817943	0.584803320658654	56.6324787751169	0	152.178045757896	76.2806999637503	134.294021847243	151.626382299072	0	94.4789606534766	154.695159306967	0
MAFG	0	1.27683862039892	0	1.79185370064046	0	59.6749495557403	30.6192312899796	137.690714126024	0	0	6.82056156438292	0	0
MAFK	0	0	0	0	0	7.21667093456986	0	0	0	0	0	0	0
MAGED1	0	0	63.7458487684061	53.2274247781861	0	79.2568430512383	25.552827018461	0	0	0	105.445268129781	79.8910934505872	0
MAGED2	553.232527030662	135.183080902684	464.160821837087	252.98616691145	721.968640232661	204.690961182363	86.4824885862366	434.670451103104	0	0	322.870524369692	378.522826104317	0
MAGED4	0	0	0	0	0	0.0131915833905561	0	0	0	0	0.0425774124102744	0	0
MAGEF1	181.72088184675	35.9241681315219	0	3.93007986499104	0	93.2556656411511	0	0	234.487551063934	0	55.5520122789974	0	0
MAGEH1	0	53.555302843367	51.4386386249351	51.5091737655315	231.001534252866	90.7212427988838	0	0	4.78244939714208	0	89.3235905520478	138.844718941048	345.535285040235
MAGI1	181.717379779466	0	0	200.188165485868	88.1184916829004	2.75972257575409	4.32860338606268	0	0	0	1.26979083308851	50.4028462065026	352.024360523618
MAGI2	0	0.193312824712385	0	36.0345459684517	0	4.51904529919157	1.72327388000269	0	1.21333173335133	0	20.6368393121747	0	0
MAGI3	0.233515735958199	0	0.106209908371832	13.2207072448534	1.96320865379809	33.8241451023833	133.56548546444	46.3593681042255	0	0	51.7714002859782	33.316267040984	262.308994308326
MAGOH	0	110.901554378901	54.1507223262396	64.4949366219833	130.769089130016	86.4987949402629	77.6884516256697	0	319.691836988148	0	101.455277840611	131.847224951277	0
MAGOHB	0	31.5907321484692	144.317565417641	25.7164938090734	0	46.8778323432465	18.2850525230792	0	0	0	28.381468954583	54.0603064692819	89.6952041945006
MAGT1	0	154.439220031411	138.565896111444	156.999166561296	170.971074774077	146.603559234865	148.005204332943	74.8999969596947	383.968570796729	0	34.477864209322	106.085102827361	182.145526905561
MAK	0	0	0	45.155866309155	0	0.753874252807357	0	0	0	0	1.95494631244481	0	0
MAK16	0	13.2368984522493	0.181300331056991	18.4633702140215	0	24.175848825599	15.6055062916852	0	0	0	46.3393547910029	81.3655675795557	2.410672551477
MAL	0	29.9119678195139	0	0	0	10.4184173834652	0	0	0	0	35.4026388531725	0	0
MALAT1	1588.57374061064	4113.19264569164	3815.28630130874	3021.64905148648	1854.14143384161	1989.92695908354	2734.47379495422	2795.14832216775	3164.76444123305	7039.80903433092	2368.01573719656	2406.92307775676	1913.44205858908
MALL	4.79959729081985	0	0	59.5849872618125	60.426336632012	2.83208279861156	0	0	0	0	0.29273487493629	0	243.072695246436
MALSU1	0	0	57.1758595016573	69.8858877949641	0	55.1756506068092	59.3392837172291	107.530730897994	0	0	49.9053577640903	40.5218267587317	209.40023736123
MALT1	0.233515735958199	187.893175242451	241.112248181955	124.770688095188	0	8.87038840090709	135.653379205936	0	211.866989904139	0	31.2323401949282	17.2664538133642	69.4081964699825
MAMDC2	0	0	0	0	0	103.195697373182	42.9434904613028	0	0	0	205.036437959322	74.996802344356	0
MAMDC4	0.191163673922196	0	0.586874884517222	0	0	0.058322284539912	52.3008631319746	0	0	0	0.0771221429919799	0	0
MAML1	0.726312053829014	0	0	22.1779255111249	185.962692327773	37.7341001829694	4.72274192765199	165.510305979233	0	0	91.5676479504396	37.0448317901707	404.245818421982
MAML2	0	25.5330880939639	1.94045375578789	2.01993482231783	0	48.4630711020447	70.1220709073906	0	0	0	78.8155972544234	201.927645014163	68.5865417502648
MAML3	0	12.2375976876256	0	12.2910430929334	194.9087656061	6.1847743113425	22.2535329422995	458.14327824719	0	0	5.26542475589264	0	0
MAMLD1	0	0	0	0	0	67.5900423205463	20.7563186500751	0	0	0	54.4170157422509	0	0
MAMSTR	0	0	0	7.35168948237076	0	0	0	0	0	0	32.5806829834729	0	0
MAN1A1	4.626035085435	1.26991500045555	52.6850353732499	63.0148727686145	0	277.51149776321	252.349639219156	0	424.22513089023	0	28.2777057231724	0	292.43748803188
MAN1A2	107.947135849749	81.8363245424991	0	64.5515889739843	0	113.492096087025	78.8458688505411	40.701102243755	131.23699691693	0	103.242911970551	0.0534360026481781	375.688110652861
MAN1B1	170.001337262157	60.2509534445756	0	67.5293203825019	0	64.2778824256917	43.8066993730931	141.738499170407	0	0	26.1494085761176	17.1813266121773	64.9474269868489
MAN1C1	0	0	0	0	149.816076442433	104.276186755942	41.3372473410969	0	0	0	17.15097346236	0	0
MAN2A1	2.53824142830798	146.792835672059	1.88514222506284	138.752279991375	0.261465942224449	76.0860538105917	138.452690333474	43.3024844666368	0.268407412860409	0	20.7419107265269	64.3752265978463	377.496157179354
MAN2A2	4.86251907235536	3.23634577001306	67.322191895105	4.72747291480491	0	57.4394662105185	20.5040941789369	0	0	0	10.832856409833	3.36721396130277	403.877932849018
MAN2B1	0	32.5732880635012	0.074749124524664	11.0023332054941	0	16.6219002649151	88.4488633442379	152.645785136594	0	0	0	0	97.6790585044459
MAN2B2	0	25.0049497533229	0	3.20872120487053	0.261465942224449	163.197468984712	86.115063043363	0	207.253714904677	0	81.7528151508156	131.66045788584	0
MAN2C1	0	154.405046644606	0	30.647964655168	315.805996709329	11.4838526093244	47.9400207301649	87.3039779607263	0	0	25.5450076402951	0	0
MANBA	79.6811438920533	65.454130282605	0.0805073539387038	12.8203100181266	0	50.2792459074472	307.481598962489	156.106164273511	0	0	0.0393187422658918	0	0
MANBAL	244.574277631576	82.6876762063648	58.0236677360321	119.25297908754	0	116.778218126641	0	366.430902225882	0	0	140.621734511847	279.331186346104	421.840959940191
MANEA	3.75985252619296	0	0	26.2711567621818	0	23.7305554642251	0	0	0	0	22.1660411962096	6.59750720193044	15.9389221234336
MANF	157.280324078396	25.4111235514413	122.407098736089	47.2617079648298	0	57.9861032745105	35.1843401790651	0	0	0	29.9498540256394	0	1.38133070108643
MANSC1	63.8619291801253	0	0	71.2697610589105	294.846615072529	66.3177484657971	74.8187681616451	392.689145192816	0	0	0.0109841052138613	1.78707077184469	3.09378097877931
MAOA	0.274241744253097	0	0	71.4527058271397	0	372.051159422149	2.48575830389686	0	0	294.14506239921	394.727951993617	288.580457142984	229.250566091448
MAOB	144.314901824468	0	0	0.0343472844346664	95.4554750785517	0.034437733801947	0.326538161566692	785.505949120438	0	0	52.0454262213976	3.0619976873512	0
MAP1A	0	38.878718814417	0	0	0	154.33934116629	0	0	0	0	152.682162914272	80.9297119576519	0
MAP1B	0	0	0	50.3687058382286	682.812131340174	845.246000254247	4.24113903191544	0	1.33560316944383	86.9143438593807	1687.77340006847	1849.55974930791	298.918171288281
MAP1LC3A	0	0	0	27.4997224176469	0	111.394880083391	0	0	0	0	33.5913041595039	70.9890141904153	0
MAP1LC3B2	6.46878916848788	25.3144360351343	10.8945711995477	23.3220079597374	0.179682404679944	9.38310705046295	5.51546639602393	2.71969058041994	0	682.420481757597	8.32815975551078	1.47495650075195	18.9254512882288
MAP1LC3C	0	0	0	0	0	33.3605769763009	0.0659190414080926	0	0	0	0	0	0
MAP1S	194.265856172811	0	0	42.9653459458693	0	0.0480539801380745	39.8474620032004	0.24492463872258	0	0	20.0968123204268	0	0
MAP2	303.423195964467	0	0	79.6143028568461	83.1848298538075	0.221018082299507	40.5747464929338	0	0	0	56.9883503108023	13.8916302979951	248.497839733803
MAP2K1	3.51119625463764	216.861534247235	62.3690631634862	39.7622755857916	0	35.4702036181861	281.415202763986	0	0	0	26.9994253643058	4.35254833301934	0
MAP2K2	0	75.0051873836294	167.929086954577	0.541047465583058	0	74.686059105911	15.8395347696044	0	0	0	66.7730272609566	80.8068720557594	101.889380252014
MAP2K3	0	75.7278906113421	0	146.23219171472	0	43.6309568329009	331.202440651503	0	0	419.578715245917	26.2710708768209	212.749769841529	0
MAP2K4	0	35.8726524273604	23.1799716409516	73.505636327985	0	6.27227125129173	95.4112510980185	241.11132340608	285.775036387793	3052.17312802781	63.5551935861232	20.2792502112627	0
MAP2K4P1	0	0.0372006217290621	0	0.0213642626624027	0	0	0	168.235287907888	1.60081087348711	0	0.201355927346218	0.1527667701166	0
MAP2K5	0	0	0	4.59526076531805	0	52.1611628497971	0	0	0	0	36.5253841221334	0	0
MAP2K6	0	36.5099055775388	0.351684899304545	40.547009081485	0	156.569250465052	0	0	0	0	15.7784924867677	36.781621230988	0
MAP2K7	37.2664425429906	3.31707907518092	0	5.91486700434981	0.771773964587818	18.9969750150416	32.2905160282364	0	0	0	9.67610268641141	4.69062080210122	0
MAP3K1	3.01837942958268	46.2705733487333	148.63796763542	9.28494090618622	0	11.6582318591983	20.2956343861936	120.037140790948	0	0	0	0.37935814814308	27.3341381026887
MAP3K10	0	0	8.100795975309	0	0	0.0297409893072326	4.32860338606268	0	0	0	0	0	0
MAP3K11	181.70467765022	24.855221054073	0	71.2678099826572	53.4893699833552	7.22101147566809	83.9892056591976	0	0	294.14506239921	22.4405052196699	17.0215710970576	169.83003483551
MAP3K12	0	0	0	0.03842082290317	0	5.36344764020092	0.862186572556509	0	0	0	7.80688581599989	0.019171561731054	0
MAP3K13	0	104.126805051493	61.6022778213746	165.763559056863	224.69096037982	96.327275193357	58.4940772657044	49.5148938334203	0	0	95.2355608387831	26.6545595385938	0
MAP3K14-AS1	0	0	127.903882471216	0	0	0.0287836457421089	0	0	0	0	0	0	201.655209900954
MAP3K19	0	0	0.181300331056991	0.0398221989393191	0	0.0165862087686689	17.7919739935294	0	0	0	0	0	0
MAP3K2	0.182091905994852	113.939056490175	129.476334097428	40.8238101650075	0	97.7250385971479	221.539512527801	133.855548024132	293.928021159484	0	76.3506164413268	250.684719171732	0
MAP3K3	255.142501172015	79.4448090206711	130.871815955698	94.0562333085263	147.825220024504	68.5933622935527	61.1828762513398	0	0	0	46.9106002547608	51.5347334979781	0
MAP3K4	0	17.6517505547025	13.5299338373636	43.5528252474653	0	41.4600767600992	0.426211764384675	0	0	0	58.2439008437533	0	0
MAP3K5	218.273777330421	76.2984430995259	19.7587528939736	25.7736503169577	0	25.1650540553801	42.8960086893181	0	0	0	60.1444294698346	31.2501697246915	0
MAP3K6	209.85354800769	0	0	184.686667345584	0	69.1568209902576	7.31915799539575	133.133790807091	0	0	53.9268502833115	5.84765411690922	0
MAP3K7	116.328452074348	77.9529029579907	276.348363317425	27.6564786995109	0	75.4852922332555	28.7417632901869	0	279.750204630888	0	114.422731364946	69.3748532245007	0
MAP3K8	0	184.171234571526	109.518203608277	203.95010234924	132.993285552241	179.947380516934	394.543108941696	114.69039627123	0	0	262.451124247766	244.662863384444	21.5825727760246
MAP3K9	0	70.5810848063275	2.15257718617201	0	0	0	1.72327388000269	0.102561756544514	0	165.352911093106	0	0	0.346289573601494
MAP4	129.82573225915	9.09687034841136	49.7760267051725	57.5340420901897	230.680930278485	114.327457880319	152.28830495495	87.5090949082339	273.560348230159	0	194.729328179225	335.047149074509	0
MAP4K1	0	118.371805685426	206.64525122259	0	0	0	58.8764670099593	0	295.975428826102	0	0	0	0
MAP4K2	0.547778724026648	0	0	3.28333832471006	98.7216293002904	0	17.3826589404888	11.0418259940831	0	0	9.21577344416473	0	0
MAP4K3	0	26.9045849495037	20.3122318028177	17.2619847830645	67.0983549887786	36.1467868772206	2.82091815042367	0	0	0	10.7201267815886	25.8773005639424	0
MAP4K4	420.250783423734	151.999477470896	110.304820179975	189.855702640091	54.4731342149816	46.3767825648775	257.135176464073	0	0	0	49.7564710718377	166.621377797897	332.978158594852
MAP4K5	20.924476919432	73.2228371754653	94.5257281797647	78.2370187174584	72.1645505320367	87.8898812893625	43.1013218942792	0	185.953463508901	0	30.1378037234621	11.1342159012249	48.7541039783529
MAP7	184.068401396413	0	0	0	0	13.5484966846649	1.72327388000269	0	0	0	0	0	0
MAP7D1	0	41.6005670333099	19.9964749923663	95.104484729485	24.1987487698388	34.3673604139213	147.741205381728	0	226.019126318458	419.578715245917	32.1768245518338	43.9474852161983	0
MAP7D3	147.98989471556	25.9287676859092	0	44.0714609084333	0	139.216821103621	0	0	0	0	298.088264846015	11.162112449464	0
MAP9	0	49.5605808647864	1.39036156143578	0	0	48.6990702628154	0	0	157.842292128384	0	89.3695573140374	126.333888654282	0
MAPK1	0	177.496460781913	200.346780149598	98.5917751130587	0	87.2270899742623	140.733512575518	147.725682180688	323.663576366601	0	186.280840585943	18.710054846154	0
MAPK10	0	0.0593815087000878	0.626861202550347	0.119885991200747	0	56.1782249668463	91.9990831638158	0	0	0	43.0459680961464	22.1287823223006	0
MAPK11	5.61574861323382	0	0	50.9678833988504	0	3.58494653787653	0	0	0	0	0	0	0
MAPK12	0	0	0	18.8921955884477	0	1.0770582110474	0	187.985134461684	0	0	5.94365424682403	0.0426339377812738	0
MAPK13	0	29.8339147258618	0.605226490285078	0	0	47.3746588987713	175.30076032191	0	2.19530842475363	0	0	0.0604285897537015	0
MAPK14	0	32.5819641898635	9.35053910493469	51.8477448629864	0	42.1732977174989	251.14129716268	152.858509260958	135.051734922753	0	10.110205783087	33.508212086939	0
MAPK1IP1L	140.683288564255	302.584906443783	372.312476146724	341.3225148764	154.622822045177	318.753346025874	210.757825854813	93.4354749695669	540.23088127666	0	261.857056298091	307.690021835576	402.137705550263
MAPK3	235.835144689884	0	0	87.260842104802	351.610569723405	70.2299475307758	132.407754197475	0	35.9639708299369	0	24.6484155499367	17.4198193263482	4.34597387344464
MAPK6	0	0	43.1228233751707	25.6702798427582	0	39.9710034282534	30.0162390314422	4.36066070503327	0	0	3.55892855713192	0	37.2755182177691
MAPK7	0	0	0	10.9982412618828	0	30.2617874628331	14.2199968715604	0	0	0	14.108179045427	0	0
MAPK8	0	93.8698755933953	0	0.0115000221943244	186.524984431643	0	2.07774790014102	0	0	0	9.62488104484319	19.2882649401837	0
MAPK8IP1	0	0	0	0	0	6.38574409648452	25.833172480759	0	0	0	11.1122296750171	0	0
MAPK8IP3	0	6.88705262065885	56.3407145418056	0	0	0	211.421703764369	0	1.60081087348711	0	3.17652857287151	0	0
